customerID,SeniorCitizen,tenure,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Charges_per_Month,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes
7880-XSOJX,False,-0.5434782608695652,Yes,No,No,No,Month-to-month,No,Mailed check,-0.514259429622815,-0.3696620498614958,No,-0.626368071447136,True,False,False,False,True,False,False,False,False,True,False,True
9611-CTWIH,False,-0.5652173913043478,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.3514259429622817,-0.3418725761772853,Yes,0.18132258317448843,False,False,False,True,False,False,True,False,False,False,False,False
4589-IUAJB,False,0.8913043478260869,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-0.8482060717571297,0.0965244690674054,No,-0.8483538398495398,True,True,False,True,False,True,False,True,True,False,True,False
0329-GTIAJ,False,-0.5652173913043478,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.5068997240110398,-0.3197562326869806,Yes,0.6440523611953736,False,False,False,True,False,False,True,False,False,False,False,True
8746-BFOAJ,True,-0.17391304347826086,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-0.9172033118675252,-0.28599815327793165,No,-0.9258022373751463,True,False,False,True,False,False,False,True,True,False,True,False
8457-XIGKN,False,-0.1956521739130435,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),-0.9337626494940202,-0.30768605724838405,No,-0.9748991076578567,True,False,False,True,False,False,False,True,True,False,True,False
6072-NUQCB,False,-0.15217391304347827,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-0.9218031278748849,-0.26865373961218836,No,-0.8935610084916241,True,True,True,True,False,False,False,True,True,False,True,False
6629-CZTTH,False,-0.6086956521739131,No,No,No,Yes,Month-to-month,Yes,Mailed check,-0.2695492180312786,-0.39646168051708214,Yes,-0.27213405300229027,True,False,False,True,False,False,False,False,False,False,False,False
8838-GPHZP,False,0.7391304347826086,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-0.9153633854645814,-0.029185595567866995,No,-0.9228436635486935,False,False,False,True,False,False,False,True,True,False,True,False
8750-QWZAJ,False,0.8913043478260869,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-0.9300827966881325,-0.005532779316712808,No,-0.9398665025053737,False,True,True,True,False,False,False,True,True,False,True,False
5364-EVNIB,False,-0.34782608695652173,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0.17387304507819695,-0.1252890120036934,Yes,0.0835979345096802,True,False,False,True,False,False,True,False,False,False,False,False
6918-UMQCG,False,-0.5217391304347826,No,No,Yes,No,Month-to-month,No,Electronic check,0.18123275068997258,-0.2993831948291782,No,0.1201198470033895,False,False,False,True,False,False,True,False,False,False,False,False
0675-NCDYU,False,0.9347826086956522,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8472861085556581,2.1114016620498615,No,0.8954704194436949,False,True,True,True,False,True,True,False,False,True,False,True
6339-DKLMK,False,-0.34782608695652173,Yes,No,No,No,Month-to-month,Yes,Electronic check,-0.7120515179392825,-0.2976989843028624,No,-0.7488448756496734,False,False,False,False,True,False,False,False,False,False,False,False
1346-PJWTK,False,0.6956521739130435,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),0.43790248390064423,1.280701754385965,No,0.43753493176557223,True,True,False,True,False,False,True,False,False,False,False,True
5088-QZLRL,False,-0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-0.9144434222631095,-0.40681809787626955,No,-0.9221812962741146,True,False,False,True,False,False,False,True,True,False,True,False
8023-QHAIO,True,0.5869565217391305,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.11959521619135235,0.8504598337950139,No,0.11089638270487708,False,True,False,True,False,True,True,False,False,False,False,True
4397-FRLTA,False,-0.5434782608695652,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.9236430542778289,-0.38795198522622343,No,-0.9133718115222139,False,False,False,True,False,False,False,True,True,False,True,False
3057-VJJQE,False,0.13043478260869565,No,No,No,No,Two year,No,Mailed check,-0.27782888684452617,0.15560480147737765,No,-0.2855933560217355,True,False,False,True,False,True,False,False,False,True,False,False
5087-SUURX,False,-0.2391304347826087,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,-0.5758969641214351,-0.21499538319482914,Yes,-0.6149827139607615,False,True,False,False,True,False,False,False,False,False,False,False
2302-OUZXB,False,0.9347826086956522,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.21711131554737834,1.2961994459833797,No,0.18480001136602842,True,True,False,True,False,True,False,False,False,False,False,False
8133-ANHHJ,True,0.43478260869565216,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),0.6007359705611777,1.1135660203139428,No,0.6502218392385948,False,False,False,True,False,True,True,False,False,True,False,True
2270-CHBFN,False,0.32608695652173914,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.4553817847286109,0.7868734995383195,No,0.4063859507954138,False,True,False,True,False,True,True,False,False,True,False,True
0013-EXCHZ,True,-0.5652173913043478,No,No,Yes,No,Month-to-month,Yes,Mailed check,0.24931002759889628,-0.3339095106186518,Yes,0.34793003164025793,False,True,False,True,False,False,True,False,False,False,False,True
5982-FPVQN,False,0.17391304347826086,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.45630174793008305,0.6309510618651893,No,0.46568222469672005,False,True,True,True,False,True,True,False,False,False,False,False
9107-UKCKY,False,0.6956521739130435,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.17387304507819695,1.0392834718374886,No,0.18912114344666284,True,True,False,True,False,True,False,False,False,False,False,False
4654-ULTTN,False,0.8913043478260869,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.08187672493100281,1.157769159741459,No,0.1032427288471168,True,True,False,True,False,True,False,False,False,True,False,True
5550-VFRLC,True,-0.6086956521739131,No,No,No,No,Month-to-month,Yes,Electronic check,-0.009199632014719412,-0.39228070175438595,Yes,-0.00970413881409323,False,False,False,True,False,False,True,False,False,False,False,False
5546-BYZSM,False,0.2608695652173913,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-0.9181232750689972,-0.18374884579870726,No,-0.9543206488606376,False,False,False,True,False,False,False,True,True,False,True,False
1492-KGETH,False,0.8913043478260869,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),0.1471941122355106,1.1962253000923362,No,0.13772556916169928,True,True,True,True,False,True,False,False,False,True,False,True
4929-BSTRX,False,-0.6086956521739131,No,No,Yes,No,Month-to-month,Yes,Mailed check,-0.3091076356945722,-0.39709695290858726,Yes,-0.3120085629319458,False,False,False,True,False,False,False,False,False,False,False,False
4163-HFTUK,False,0.4782608695652174,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-0.9429622815087396,-0.1151394275161588,No,-0.9386729426517695,True,False,False,True,False,False,False,True,True,False,True,False
8215-NGSPE,False,0.2826086956521739,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.9264029438822448,-0.16662603878116342,No,-0.9370845599521418,False,True,True,True,False,False,False,True,True,False,True,False
2225-ZRGSG,False,0.8913043478260869,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),0.43330266789328453,1.5310286241920592,Yes,0.43793691269188234,False,True,True,True,False,True,True,False,False,True,False,True
8859-YSTWS,False,0.41304347826086957,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-0.9273229070837166,-0.11611449676823635,No,-0.9170424301688392,True,False,False,True,False,False,False,True,True,False,True,False
5271-YNWVR,False,0.8478260869565217,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.7874885004599819,1.9083361034164357,Yes,0.8374791904847826,True,True,True,True,False,True,True,False,False,True,False,True
7601-DHFWZ,False,0.41304347826086957,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-0.8528058877644894,-0.06335734072022159,No,-0.848054118657793,False,False,False,True,False,True,False,True,True,False,True,False
2657-ALMWY,True,-0.06521739130434782,Yes,No,No,Yes,Month-to-month,No,Electronic check,0.268629254829807,0.22818836565096956,Yes,0.24256098527575728,False,True,False,True,False,False,True,False,False,False,False,False
6330-JKLPC,False,-0.391304347826087,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.18675252989880417,-0.14790766389658355,Yes,0.20703447646950943,True,True,False,True,False,True,True,False,False,False,False,False
4667-OHGKG,False,-0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-0.939282428702852,-0.4072169898430286,Yes,-0.9472187792532005,True,False,False,True,False,False,False,True,True,False,True,False
1998-VHJHK,False,-0.043478260869565216,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.9420423183072677,-0.26478301015697137,No,-0.9607850423214296,False,False,False,True,False,False,False,True,True,False,True,False
1707-HABPF,True,0.3695652173913043,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),0.38546458141674345,0.8063157894736843,No,0.3585000694089384,False,False,False,True,False,False,True,False,False,False,False,False
1660-HSOOQ,False,-0.6086956521739131,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.3808647654093836,-0.3982493074792243,Yes,-0.38433906931597184,True,False,False,True,False,False,False,False,False,False,False,False
7253-UVNDW,False,0.3695652173913043,No,Yes,No,No,Two year,No,Credit card (automatic),-0.29438822447102103,0.3139944598337951,Yes,-0.31327858018450805,False,False,False,True,False,False,False,False,False,False,False,True
0487-VVUVK,False,-0.08695652173913043,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-0.9420423183072677,-0.27180055401662045,No,-0.95085385085609,True,True,True,True,False,False,False,True,True,False,True,False
7228-OMTPN,False,-0.5434782608695652,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.3330266789328429,-0.30340166204986146,Yes,0.41338295782323886,True,False,False,True,False,False,True,False,False,False,False,False
5063-IUOKK,False,-0.34782608695652173,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.9310027598896045,-0.33439704524469066,No,-0.9260332167324354,True,False,False,True,False,False,False,True,True,False,True,False
4508-OEBEY,False,0.043478260869565216,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),0.09475620975161005,0.30344598337950135,No,0.14530689678641265,True,True,False,True,False,False,False,False,False,True,False,True
0027-KWYKW,False,-0.13043478260869565,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.24655013799448036,0.1336952908587258,No,0.1865639242168094,False,True,True,True,False,True,True,False,False,False,False,False
2308-STERM,False,-0.5869565217391305,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.937442502299908,-0.3948808864265928,No,-0.7390367448530228,False,False,False,True,False,False,False,True,True,False,True,False
5982-XMDEX,False,0.782608695652174,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-0.8068077276908924,0.08896029547553094,No,-0.820519128918578,False,False,False,True,False,True,False,True,True,False,True,False
6284-AHOOQ,True,-0.15217391304347827,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.3707451701931924,0.15161588180978763,Yes,0.30549838259601586,True,False,False,True,False,True,True,False,False,False,False,True
6051-PTVNS,False,0.5652173913043478,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-0.9420423183072677,-0.11800554016620496,No,-0.9685975862683391,False,True,True,True,False,False,False,True,True,False,True,False
2344-JMOGN,False,-0.43478260869565216,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,0.4507819687212512,-0.14976915974145888,Yes,0.5300957514222499,True,True,False,True,False,False,True,False,False,False,False,True
3799-ISUZQ,False,-0.4782608695652174,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.007359705611775373,-0.2564653739612188,Yes,0.09773183312261954,True,True,True,True,False,False,True,False,False,False,False,False
2877-VDUER,False,0.13043478260869565,No,No,Yes,No,One year,No,Mailed check,-0.5418583256669733,-0.00409972299168975,No,-0.5720009655496923,False,True,True,False,True,False,False,False,False,False,False,True
9152-AMKAK,False,-0.5,No,Yes,Yes,Yes,Two year,Yes,Mailed check,0.18215271389144447,-0.2671320406278855,No,0.21996067419159657,True,False,False,True,False,False,False,False,False,True,False,True
1794-HBQTJ,False,-0.6086956521739131,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.4001839926402943,-0.39855955678670363,Yes,-0.4038126671885942,False,False,False,True,False,False,False,False,False,True,False,False
9432-VOFYX,False,-0.2608695652173913,No,No,No,No,Month-to-month,Yes,Electronic check,0.008279668813247524,-0.05628070175438594,No,0.011624087427350466,True,False,False,True,False,False,True,False,False,False,False,False
8049-WJCLQ,False,-0.41304347826086957,No,Yes,Yes,No,Month-to-month,No,Mailed check,-0.18675252989880392,-0.24641920590951058,No,-0.2600789686049526,True,True,True,True,False,False,False,False,False,False,False,False
6586-PSJOX,False,-0.30434782608695654,No,Yes,No,No,One year,No,Credit card (automatic),-0.27874885004599803,-0.15746629732225298,No,-0.23621608359278684,True,False,True,True,False,False,False,False,False,False,False,True
2460-FPSYH,True,0.2391304347826087,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.26770929162833484,0.21034164358264082,Yes,-0.3271469669924486,False,False,False,False,True,False,False,False,False,True,False,False
9705-ZJBCG,False,-0.34782608695652173,No,No,No,No,One year,No,Bank transfer (automatic),-0.29806807727690887,-0.20577654662973222,No,-0.3050180406186967,False,True,True,True,False,False,False,False,False,True,False,True
4818-DRBQT,False,0.0,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.1803127874885007,0.25640627885503237,Yes,0.1435265360719603,True,True,False,True,False,True,True,False,False,False,False,False
1320-HTRDR,False,-0.5652173913043478,No,No,No,No,Month-to-month,Yes,Electronic check,0.09475620975161005,-0.3477377654662973,Yes,0.058608006104153704,False,False,False,True,False,True,True,False,False,False,False,False
6847-KJLTS,True,0.6304347826086957,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.5528978840846369,1.2860055401662052,No,0.533414186089834,False,True,False,True,False,True,True,False,False,False,False,True
9670-BPNXF,False,0.34782608695652173,Yes,No,No,No,One year,Yes,Credit card (automatic),-0.1435142594296228,0.4133628808864266,No,-0.15263416510457892,False,False,False,True,False,False,False,False,False,True,False,True
3913-FCUUW,False,0.9347826086956522,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),0.0018399264029440392,1.1134182825484764,No,0.025456524011475183,False,True,True,True,False,True,False,False,False,True,False,True
3301-VKTGC,False,0.8478260869565217,Yes,No,No,No,One year,Yes,Bank transfer (automatic),0.2787488500459983,1.270286241920591,No,0.24852558759765625,True,True,True,True,False,True,True,False,False,True,False,False
1493-AMTIE,False,-0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),-0.9227230910763569,-0.40695106186518926,Yes,-0.9305271239338098,True,False,False,True,False,False,False,True,True,False,True,False
9555-SAHUZ,False,0.1956521739130435,Yes,No,No,No,Month-to-month,No,Electronic check,-0.2916283348666053,0.20050230840258548,No,-0.2919248899380005,False,True,True,True,False,False,False,False,False,True,False,False
0816-TSPHQ,False,-0.5869565217391305,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.9126034958601655,-0.39985964912280697,No,-0.8952891849262073,True,False,False,True,False,False,False,True,True,False,True,False
9932-WBWIK,False,-0.391304347826087,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.9199632014719411,-0.3493185595567867,No,-0.9422450031731802,True,False,False,True,False,False,False,True,True,False,True,False
4619-EVPHY,True,-0.1956521739130435,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.3799448022079118,0.13651708217913205,No,0.41917867147580506,False,True,False,True,False,False,True,False,False,False,False,False
5286-YHCVC,False,0.9347826086956522,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.6338546458141675,1.7943120960295476,No,0.6190406369436324,True,True,False,True,False,True,True,False,False,False,False,False
6424-ELEYH,False,-0.5652173913043478,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.08095676172953094,-0.3451080332409972,Yes,0.11362864771251546,False,True,False,True,False,True,True,False,False,False,False,False
4391-RESHN,False,-0.13043478260869565,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,0.6200551977920884,0.31693444136657434,Yes,0.6866281776622247,True,False,False,True,False,True,True,False,False,False,False,True
9115-YQHGA,False,0.2391304347826087,No,No,No,No,Month-to-month,Yes,Electronic check,-0.3541858325666972,0.20548107109879968,No,-0.33477412615922564,True,False,False,True,False,False,False,False,False,False,False,True
4462-CYWMH,True,0.717391304347826,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.3578656853725852,1.2504746075715607,No,0.3788255477735507,True,True,False,True,False,True,True,False,False,False,False,False
8963-MQVYN,False,-0.15217391304347827,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,-0.9162833486660534,-0.27409048938134806,No,-0.9090724457581284,False,False,True,True,False,False,False,True,True,False,True,False
2458-EOMRE,False,-0.391304347826087,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),-0.11591536338546454,-0.19605540166204982,No,-0.0677034259845008,False,False,False,True,False,False,False,False,False,True,False,False
9334-GWGOW,True,-0.4782608695652174,No,No,No,No,Month-to-month,Yes,Electronic check,0.0827966881324747,-0.2695401662049861,No,-0.019507174477862266,True,True,False,True,False,True,True,False,False,False,False,False
6821-BUXUX,False,-0.34782608695652173,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.48390064397424126,-0.04520036934441364,Yes,0.4702879494088965,False,False,False,True,False,True,True,False,False,True,False,False
5028-HTLJB,True,-0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.9254829806807728,-0.40699538319482914,Yes,-0.9333090664870417,True,False,False,True,False,False,False,True,True,False,True,False
9801-GDWGV,False,0.21739130434782608,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.6090156393744253,0.767342566943675,Yes,0.5943816091124574,False,False,False,True,False,True,True,False,False,False,False,False
6542-LWGXJ,False,-0.5652173913043478,No,No,No,No,Month-to-month,No,Mailed check,-0.8344066237350506,-0.3897987072945521,No,-0.8214131549014971,True,True,False,False,True,False,False,False,False,False,False,False
5567-GZKQY,False,0.6304347826086957,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-0.9208831646734131,-0.07858910433979684,No,-0.9433496407596252,True,False,False,True,False,False,False,True,True,False,True,False
1222-LRYKO,False,-0.5,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.8095676172953081,-0.3585373961218836,No,-0.7362548022997911,True,False,True,True,False,True,False,True,True,False,True,False
2320-JRSDE,False,-0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,-0.9282428702851886,-0.407039704524469,Yes,-0.9360910090402734,False,True,True,True,False,False,False,True,True,False,True,False
2087-QAREY,False,-0.15217391304347827,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,-0.28794848206071744,-0.06462788550323173,No,-0.3114606045502486,False,True,False,True,False,False,False,False,False,False,False,False
0601-WZHJF,False,-0.32608695652173914,No,No,Yes,Yes,Month-to-month,No,Electronic check,-0.44158233670653163,-0.2156306555863342,Yes,-0.42063679596290066,True,True,False,False,True,False,False,False,False,False,False,False
4423-JWZJN,False,0.7608695652173914,No,Yes,No,Yes,One year,No,Credit card (automatic),0.3661453541858327,1.2503564173591872,No,0.3260850209314606,True,True,True,True,False,True,True,False,False,False,False,False
5143-WMWOG,False,-0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-0.9273229070837166,-0.4070249307479224,Yes,-0.9351636948558627,True,False,False,True,False,False,False,True,True,False,True,False
6490-FGZAT,False,-0.5,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.9144434222631095,-0.3806241920590951,No,-0.9673105865820966,True,False,False,True,False,False,False,True,True,False,True,False
5393-RXQSZ,False,-0.6086956521739131,No,No,No,Yes,Month-to-month,No,Electronic check,0.1701931922723091,-0.38939981532779316,Yes,0.171122127145972,True,False,False,True,False,False,True,False,False,False,False,False
7452-FOLON,False,0.21739130434782608,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-0.8261269549218031,-0.12972114496768233,No,-0.8493752441544933,True,False,True,True,False,True,False,True,True,False,True,False
2320-TZRRH,False,-0.1956521739130435,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.9356025758969642,-0.29379870729455215,No,-0.9313153409905589,False,False,False,True,False,False,False,True,True,False,True,False
0231-LXVAP,False,-0.6086956521739131,No,No,No,No,Month-to-month,Yes,Electronic check,0.10211591536338568,-0.3904930747922437,Yes,0.10250087749958847,True,False,False,True,False,False,True,False,False,False,False,True
9444-JTXHZ,False,-0.6086956521739131,No,Yes,No,No,Month-to-month,No,Electronic check,0.10763569457221728,-0.39040443213296394,Yes,0.10806476260605197,True,True,False,True,False,False,True,False,False,False,False,False
4942-VZZOM,False,0.7608695652173914,No,No,Yes,No,One year,Yes,Credit card (automatic),-0.07727690892364285,0.8849566020313943,No,-0.03227844349083844,True,True,False,True,False,True,False,False,False,True,False,False
5510-BOIUJ,False,-0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.9402023919043239,-0.40723176361957525,Yes,-0.948146093437611,True,False,True,True,False,False,False,True,True,False,True,False
7502-BNYGS,False,0.3695652173913043,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),-0.02299908003679853,0.5231468144044321,No,-0.0278875604301444,False,True,False,True,False,False,False,False,False,False,False,False
4291-HYEBC,True,-0.021739130434782608,Yes,No,No,Yes,One year,Yes,Electronic check,-0.5749770009199632,-0.08890120036934442,No,-0.5788101011323644,False,True,True,False,True,False,False,False,False,False,False,False
6147-CBCRA,False,0.08695652173913043,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.9254829806807728,-0.21511357340720216,No,-0.9289253994334642,False,True,False,True,False,False,False,True,True,False,True,False
6047-SUHPR,False,0.21739130434782608,Yes,Yes,No,No,One year,No,Electronic check,-0.19411223551057954,0.27963065558633426,No,-0.19055418206093813,True,True,True,True,False,False,False,False,False,True,False,False
4471-KXAUH,False,0.2826086956521739,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.25666973321067166,0.647364727608495,Yes,0.279397097630485,False,True,False,True,False,True,True,False,False,False,False,True
9752-ZNQUT,False,-0.6086956521739131,Yes,No,No,No,Month-to-month,Yes,Electronic check,-0.4001839926402943,-0.39855955678670363,No,-0.4038126671885942,False,False,False,True,False,False,False,False,False,False,False,False
7638-QVMVY,False,-0.4782608695652174,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.15915363385464593,-0.2584007386888273,Yes,0.08037781052865023,False,False,False,True,False,False,True,False,False,False,False,False
1576-PFZIW,True,0.8913043478260869,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.6439742410303588,1.8066629732225299,No,0.6850926375282879,True,True,False,True,False,False,True,False,False,True,False,False
5666-MBJPT,False,0.782608695652174,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-0.8325666973321066,0.09677562326869808,No,-0.8129722180946826,True,False,False,True,False,True,False,True,True,False,True,False
7312-XSBAT,False,-0.6086956521739131,No,No,No,No,Month-to-month,No,Electronic check,-0.3790248390064397,-0.39821975992613107,No,-0.3824844409471507,True,False,False,True,False,False,False,False,False,True,False,False
3096-GKWEB,False,-0.2391304347826087,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.4489420423183074,0.08699538319482923,No,0.4380855773468435,True,True,False,True,False,True,True,False,False,False,False,False
2371-JQHZZ,False,-0.10869565217391304,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.4167433302667895,0.25132409972299175,No,0.43204515578450214,True,True,False,True,False,True,True,False,False,False,False,False
0674-GCDXG,False,0.7391304347826086,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.028518859245630388,0.9105743305632502,No,0.013449277250634863,True,False,False,True,False,True,False,False,False,True,False,True
1121-QSIVB,False,0.32608695652173914,Yes,No,Yes,Yes,One year,Yes,Mailed check,0.1324747010119596,0.6127054478301016,No,0.1579289753404942,False,False,True,True,False,True,False,False,False,False,False,False
4396-KLSEH,False,-0.5434782608695652,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,-0.9291628334866605,-0.3943047091412742,No,-1.0130580863463525,True,False,False,True,False,False,False,True,True,False,True,False
3244-DCJWY,False,-0.6086956521739131,No,No,No,No,Month-to-month,Yes,Electronic check,-0.001839926402943778,-0.3921625115420129,Yes,-0.0022856253388083966,False,False,False,True,False,False,True,False,False,False,False,False
2824-MYYBN,False,0.17391304347826086,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.4581416743330268,0.5663305632502309,No,0.35605865057207364,False,True,True,True,False,True,True,False,False,False,False,False
0875-CABNR,True,-0.41304347826086957,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.2621895124195032,-0.1571708217913204,Yes,0.30011153019748515,False,False,False,True,False,False,True,False,False,False,False,False
6345-HOVES,False,0.10869565217391304,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.8334866605335787,-0.1609676823638042,No,-0.8400321691139764,True,False,False,False,True,False,False,False,False,False,False,False
8318-LCNBW,False,0.13043478260869565,No,Yes,Yes,Yes,One year,No,Credit card (automatic),-0.3164673413063477,0.15761403508771935,No,-0.28199007804802567,True,True,False,False,True,False,False,False,False,True,False,False
6469-QJKZW,False,-0.5434782608695652,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-0.9236430542778289,-0.3859132040627885,No,-0.8813794721600485,False,True,False,True,False,False,False,True,True,False,True,False
0147-ESWWR,True,0.21739130434782608,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.5685372585096597,0.7539575253924284,No,0.5728393872899962,False,True,False,True,False,True,True,False,False,False,False,True
1217-VASWC,True,0.30434782608695654,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.5556577736890526,0.8588070175438597,No,0.5511915500774197,True,True,False,True,False,False,True,False,False,False,False,False
7812-FZHPE,False,-0.2608695652173913,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.8509659613615455,-0.2918042474607571,Yes,-0.8579784259769813,False,True,True,True,False,True,False,True,True,False,True,False
6370-ZVHDV,False,0.6956521739130435,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-0.828886844526219,0.046515235457063764,No,-0.8324142428487942,False,True,False,True,False,True,False,True,True,False,True,False
5915-DGNVC,False,0.43478260869565216,Yes,Yes,No,Yes,One year,No,Electronic check,0.026678932842686347,0.6129861495844876,No,0.008993543108308355,False,True,False,True,False,True,False,False,False,True,False,False
6260-XLACS,False,-0.5434782608695652,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.9319227230910763,-0.37811265004616806,No,-0.7589739998178505,True,False,False,True,False,False,False,True,True,False,True,False
3566-CAAYU,False,0.7608695652173914,Yes,Yes,No,Yes,Two year,No,Electronic check,-0.3771849126034958,0.5356602031394275,No,-0.3748485882098947,False,True,True,False,True,False,False,False,False,False,False,True
